timestamp,edificio,zona,sensor_id,flujo,consumo_kwh,temperatura,presion,data_quality,quality_flag
06/01/2026 11/50,Edificio_1,Zona_D,S8,17.81,15.41,24.89,2.77,REAL,0
06/01/2026 12/00,Edificio_1,Zona_D,S8,16.02,14.2,23.69,2.77,REAL,0
06/01/2026 12/10,Edificio_1,Zona_D,S8,15.33,13.8,23.47,2.82,REAL,0
06/01/2026 12/20,Edificio_1,Zona_D,S8,15.96,14.53,23.61,2.61,REAL,0
06/01/2026 12/30,Edificio_1,Zona_D,S8,18.86,15.27,23.73,2.51,REAL,0
06/01/2026 12/40,Edificio_1,Zona_D,S8,18.37,14.77,22.5,2.7,REAL,0
06/01/2026 12/50,Edificio_1,Zona_D,S8,18.8,15.53,23.73,2.7,REAL,0
06/01/2026 13/00,Edificio_1,Zona_D,S8,15.5,14.22,23.02,2.45,REAL,0
06/01/2026 13/10,Edificio_1,Zona_D,S8,17.32,15.35,22.97,2.61,REAL,0
06/01/2026 13/20,Edificio_1,Zona_D,S8,16.2,13.89,22.44,2.68,REAL,0
06/01/2026 13/30,Edificio_1,Zona_D,S8,14.75,14.37,23.07,2.68,REAL,0
06/01/2026 13/40,Edificio_1,Zona_D,S8,16.41,14.51,22.68,2.76,REAL,0
06/01/2026 13/50,Edificio_1,Zona_D,S8,17.46,14,23.19,2.66,REAL,0
06/01/2026 14/00,Edificio_1,Zona_D,S8,13.94,14.82,21.07,2.51,REAL,0
06/01/2026 14/10,Edificio_1,Zona_D,S8,13.77,13.72,21.48,2.6,REAL,0
06/01/2026 14/20,Edificio_1,Zona_D,S8,15.53,14.35,23.45709742,2.77,IMPUTED,1
06/01/2026 14/30,Edificio_1,Zona_D,S8,15.21,14.46,23.09,2.63,REAL,0
06/01/2026 14/40,Edificio_1,Zona_D,S8,14.42,14.73,21.9,2.42,REAL,0
06/01/2026 14/50,Edificio_1,Zona_D,S8,14.58,14.27,21.67,2.72,REAL,0
06/01/2026 15/00,Edificio_1,Zona_D,S8,14.4,13.4,21.39,2.66,REAL,0
06/01/2026 15/10,Edificio_1,Zona_D,S8,12.99,13.15,22.46,2.58,REAL,0
06/01/2026 15/20,Edificio_1,Zona_D,S8,12.38,13.71,21.49,2.73,REAL,0
06/01/2026 15/30,Edificio_1,Zona_D,S8,12.72,14.24,22.54,2.73,REAL,0
06/01/2026 15/40,Edificio_1,Zona_D,S8,1.43,14.11,21.38,5.75,REAL,0
06/01/2026 15/50,Edificio_1,Zona_D,S8,11.22,13.6,21.3,2.71,REAL,0
06/01/2026 16/00,Edificio_1,Zona_D,S8,13.87,12.9,21.76,2.65,REAL,0
06/01/2026 16/10,Edificio_1,Zona_D,S8,13.42,13.31,20.52,2.64,REAL,0
06/01/2026 16/20,Edificio_1,Zona_D,S8,12.26,12.09,20.71,2.71,REAL,0
06/01/2026 16/30,Edificio_1,Zona_D,S8,13.93,13.19,20.32,2.54,REAL,0
06/01/2026 16/40,Edificio_1,Zona_D,S8,10.52,13.37,21.06,2.69,REAL,0
06/01/2026 16/50,Edificio_1,Zona_D,S8,14.51,14.25,21.61,2.47,REAL,0
06/01/2026 17/00,Edificio_1,Zona_D,S8,10.73,12.97,20.49,2.53,REAL,0
06/01/2026 17/10,Edificio_1,Zona_D,S8,11.57,13.54,21.23,2.64,REAL,0
06/01/2026 17/20,Edificio_1,Zona_D,S8,9.05,12.78,20.26,2.86,REAL,0
06/01/2026 17/30,Edificio_1,Zona_D,S8,10.63,13.14,20.34,2.56,REAL,0
06/01/2026 17/40,Edificio_1,Zona_D,S8,11.66,13.82,20.51,2.67,REAL,0
06/01/2026 17/50,Edificio_1,Zona_D,S8,12.36,12.95,19.98,2.59,REAL,0
06/01/2026 18/00,Edificio_1,Zona_D,S8,11.06,12.6,20.19,2.73,REAL,0
06/01/2026 18/10,Edificio_1,Zona_D,S8,12.01,13.48,19.98,2.69,REAL,0
06/01/2026 18/20,Edificio_1,Zona_D,S8,12.1,12.61,19.99,2.38,REAL,0
06/01/2026 18/30,Edificio_1,Zona_D,S8,11.36,13.28,20.2,2.82,REAL,0
06/01/2026 18/40,Edificio_1,Zona_D,S8,12.38,13.06,20.48,2.71,REAL,0
06/01/2026 18/50,Edificio_1,Zona_D,S8,11.54,13.42,20.55,2.63,REAL,0
06/01/2026 19/00,Edificio_1,Zona_D,S8,12.01,13.43,21,2.65,REAL,0
06/01/2026 19/10,Edificio_1,Zona_D,S8,13.17,13.78,20.72,2.52,REAL,0
06/01/2026 19/20,Edificio_1,Zona_D,S8,10.63,12.96,20.89,2.51,REAL,0
06/01/2026 19/30,Edificio_1,Zona_D,S8,13.23,13.18,20.82,2.67,REAL,0
06/01/2026 19/40,Edificio_1,Zona_D,S8,11.24,12.69,20.72,2.61,REAL,0
06/01/2026 19/50,Edificio_1,Zona_D,S8,13.14,13.88,20.41,2.61,REAL,0
06/01/2026 20/00,Edificio_1,Zona_D,S8,12.82,13.29,20.95,2.48,REAL,0
06/01/2026 20/10,Edificio_1,Zona_D,S8,13.67,13.89,21.23,2.7,REAL,0
06/01/2026 20/20,Edificio_1,Zona_D,S8,11.42,13.89,20.37,2.71,REAL,0
06/01/2026 20/30,Edificio_1,Zona_D,S8,12.8,13.68,20.42,2.62,REAL,0
06/01/2026 20/40,Edificio_1,Zona_D,S8,12.29,13.1,19.97,2.76,REAL,0
06/01/2026 20/50,Edificio_1,Zona_D,S8,12.92,12.96,20.9,2.43,REAL,0
06/01/2026 21/00,Edificio_1,Zona_D,S8,11.09,13.84,20.84,2.61,REAL,0
06/01/2026 21/10,Edificio_1,Zona_D,S8,14.07,13.35,21.28,2.49,REAL,0
06/01/2026 21/20,Edificio_1,Zona_D,S8,14.44,13.35,20.52,2.74,REAL,0
06/01/2026 21/30,Edificio_1,Zona_D,S8,13.76,14.56,21.37,2.59,REAL,0
06/01/2026 21/40,Edificio_1,Zona_D,S8,13.96,14.5,21.77,2.73,REAL,0
06/01/2026 21/50,Edificio_1,Zona_D,S8,14.91,13.59,21.27,2.51,REAL,0
06/01/2026 22/00,Edificio_1,Zona_D,S8,12.96,14.11,22.4,2.51,REAL,0
06/01/2026 22/10,Edificio_1,Zona_D,S8,14.66,14.61,21.09,2.55,REAL,0
06/01/2026 22/20,Edificio_1,Zona_D,S8,12.92,13.51,22.26,2.64,REAL,0
06/01/2026 22/30,Edificio_1,Zona_D,S8,16,13.71,21.64,2.78,REAL,0
06/01/2026 22/40,Edificio_1,Zona_D,S8,13.21,13.3,21.68,2.78,REAL,0
06/01/2026 22/50,Edificio_1,Zona_D,S8,13.63,13.39,21.13,2.71,REAL,0
06/01/2026 23/00,Edificio_1,Zona_D,S8,16.04,14.52,22.57,2.77,REAL,0
06/01/2026 23/10,Edificio_1,Zona_D,S8,13.86,14.59,22.7,2.66,REAL,0
06/01/2026 23/20,Edificio_1,Zona_D,S8,15.4,14.68,22.52,2.68,REAL,0
06/01/2026 23/30,Edificio_1,Zona_D,S8,14.96,14.48,22.82,2.64,REAL,0
06/01/2026 23/40,Edificio_1,Zona_D,S8,15.01,14.97,22.56,2.63,REAL,0
06/01/2026 23/50,Edificio_1,Zona_D,S8,16.02,14.95,23.71,2.66,REAL,0
07/01/2026 00/00,Edificio_1,Zona_D,S8,16.64,14.85,22.73,2.73,REAL,0
07/01/2026 00/10,Edificio_1,Zona_D,S8,16.5,14.38,23.28,2.54,REAL,0
07/01/2026 00/20,Edificio_1,Zona_D,S8,19.7,14.52,23.5,2.72,REAL,0
07/01/2026 00/30,Edificio_1,Zona_D,S8,17.79,15.81,22.53,2.62,REAL,0
07/01/2026 00/40,Edificio_1,Zona_D,S8,17.64,14.98,23.85,2.8,REAL,0
07/01/2026 00/50,Edificio_1,Zona_D,S8,17.95,14.54,23.53,2.49,REAL,0
07/01/2026 01/00,Edificio_1,Zona_D,S8,17.76,15.22,24.33,2.53,REAL,0
07/01/2026 01/10,Edificio_1,Zona_D,S8,17.87,16.02,24.64,2.66,REAL,0
07/01/2026 01/20,Edificio_1,Zona_D,S8,19.78,15.53,24.81,2.67,REAL,0
07/01/2026 01/30,Edificio_1,Zona_D,S8,16.94,15.31,23.9,2.74,REAL,0
07/01/2026 01/40,Edificio_1,Zona_D,S8,18.3,15.58,23.59,2.56,REAL,0
07/01/2026 01/50,Edificio_1,Zona_D,S8,17.37,16.14,25.04,2.59,REAL,0
07/01/2026 02/00,Edificio_1,Zona_D,S8,18.88,15.59,25.31,2.54,REAL,0
07/01/2026 02/10,Edificio_1,Zona_D,S8,20.9,16.61,25.08,2.85,REAL,0
07/01/2026 02/20,Edificio_1,Zona_D,S8,18.97,16.47,25.29,2.72,REAL,0
07/01/2026 02/30,Edificio_1,Zona_D,S8,20.77,15.93,24.52,2.6,REAL,0
07/01/2026 02/40,Edificio_1,Zona_D,S8,19.22,16.31,24.25,2.72,REAL,0
07/01/2026 02/50,Edificio_1,Zona_D,S8,21.52,15.1,25.71,2.69,REAL,0
07/01/2026 03/00,Edificio_1,Zona_D,S8,20.09,15.36,25.02,2.87,REAL,0
07/01/2026 03/10,Edificio_1,Zona_D,S8,20.84,16.92,25.09,2.61,REAL,0
07/01/2026 03/20,Edificio_1,Zona_D,S8,20.17,15.47,25.55,2.45,REAL,0
07/01/2026 03/30,Edificio_1,Zona_D,S8,21.69,15.54,25.83,2.58,REAL,0
07/01/2026 03/40,Edificio_1,Zona_D,S8,22.44,16,24.58,2.58,REAL,0
07/01/2026 03/50,Edificio_1,Zona_D,S8,22.43,15.88,24.87,2.57,REAL,0
07/01/2026 04/00,Edificio_1,Zona_D,S8,20.35,16.18,26.1,2.34,REAL,0
07/01/2026 04/10,Edificio_1,Zona_D,S8,20.3,15.97,26.61,2.88,REAL,0
07/01/2026 04/20,Edificio_1,Zona_D,S8,20.66,16.91,26.65,2.77,REAL,0
07/01/2026 04/30,Edificio_1,Zona_D,S8,21.43,16.59,26.72,2.44,REAL,0
07/01/2026 04/40,Edificio_1,Zona_D,S8,20.19,17.05,26.77,2.68,REAL,0
07/01/2026 04/50,Edificio_1,Zona_D,S8,21.77,16.67,25.56,2.57,REAL,0
07/01/2026 05/00,Edificio_1,Zona_D,S8,22.2,17.03,26.29,2.68,REAL,0
07/01/2026 05/10,Edificio_1,Zona_D,S8,21.81,17.22,26.88,2.55,REAL,0
07/01/2026 05/20,Edificio_1,Zona_D,S8,20.94,16.33,26.03,2.46,REAL,0
07/01/2026 05/30,Edificio_1,Zona_D,S8,22.69,17.52,25.97,2.59,REAL,0
07/01/2026 05/40,Edificio_1,Zona_D,S8,21.02,17.01,26.8,2.67,REAL,0
07/01/2026 05/50,Edificio_1,Zona_D,S8,22.18,17.08,26.56,2.64,REAL,0
07/01/2026 06/00,Edificio_1,Zona_D,S8,21.37,16.75,26.19,2.66,REAL,0
07/01/2026 06/10,Edificio_1,Zona_D,S8,24.23,17.19,25.62,2.71,REAL,0
07/01/2026 06/20,Edificio_1,Zona_D,S8,22.76,17.35,26.54,2.72,REAL,0
07/01/2026 06/30,Edificio_1,Zona_D,S8,22.71,16.41,27.75,2.59,REAL,0
07/01/2026 06/40,Edificio_1,Zona_D,S8,22.27,16.92,25.76,2.6,REAL,0
07/01/2026 06/50,Edificio_1,Zona_D,S8,22.93,16.96,27.01,2.73,REAL,0
07/01/2026 07/00,Edificio_1,Zona_D,S8,20.76,16.43,26.76,2.65,REAL,0
07/01/2026 07/10,Edificio_1,Zona_D,S8,21.79,16.99,26.77,2.75,REAL,0
07/01/2026 07/20,Edificio_1,Zona_D,S8,22.88,16.37,26.78,2.65,REAL,0
07/01/2026 07/30,Edificio_1,Zona_D,S8,22.57,16.49,26.81,2.53,REAL,0
07/01/2026 07/40,Edificio_1,Zona_D,S8,22.45,16.95,26.39,2.66,REAL,0
07/01/2026 07/50,Edificio_1,Zona_D,S8,22.07,17.14,26.96,2.67,REAL,0
07/01/2026 08/00,Edificio_1,Zona_D,S8,21.29,17.32,25.66,2.48,REAL,0
07/01/2026 08/10,Edificio_1,Zona_D,S8,22.04,17.37,25.99,2.73,REAL,0
07/01/2026 08/20,Edificio_1,Zona_D,S8,21.59,17.46,25.98,2.78,REAL,0
07/01/2026 08/30,Edificio_1,Zona_D,S8,20.75,17.12,26.54,2.51,REAL,0
07/01/2026 08/40,Edificio_1,Zona_D,S8,19.91,17.66,25.88,2.63,REAL,0
07/01/2026 08/50,Edificio_1,Zona_D,S8,20.72,16.86,25.44,2.72,REAL,0
07/01/2026 09/00,Edificio_1,Zona_D,S8,18.99,17.02,27.3,2.57,REAL,0
07/01/2026 09/10,Edificio_1,Zona_D,S8,20.2,17.03,25.42,2.77,REAL,0
07/01/2026 09/20,Edificio_1,Zona_D,S8,22.31,51.75,25.58,2.66,REAL,0
07/01/2026 09/30,Edificio_1,Zona_D,S8,21.41,15.74,24.96,2.51,REAL,0
07/01/2026 09/40,Edificio_1,Zona_D,S8,19.97,16.17,26.21,2.7,REAL,0
07/01/2026 09/50,Edificio_1,Zona_D,S8,20.09,16.71,25.59,2.59,REAL,0
07/01/2026 10/00,Edificio_1,Zona_D,S8,19.16,15.49,24.31,2.62,REAL,0
07/01/2026 10/10,Edificio_1,Zona_D,S8,20.34,16.49,24.95,2.66,REAL,0
07/01/2026 10/20,Edificio_1,Zona_D,S8,19.96,15.54,23.96,2.71,REAL,0
07/01/2026 10/30,Edificio_1,Zona_D,S8,19.15,16.42,24.88,2.66,REAL,0
07/01/2026 10/40,Edificio_1,Zona_D,S8,17.7,15.55,24.33,2.45,REAL,0
07/01/2026 10/50,Edificio_1,Zona_D,S8,19.77,15.84,25.86,2.5,REAL,0
07/01/2026 11/00,Edificio_1,Zona_D,S8,21.28,16.07,24.32,2.73,REAL,0
07/01/2026 11/10,Edificio_1,Zona_D,S8,19,14.29,24.49,2.61,REAL,0
07/01/2026 11/20,Edificio_1,Zona_D,S8,17.75,15.71,24.49,2.62,REAL,0
07/01/2026 11/30,Edificio_1,Zona_D,S8,18.22,15.47,24.42,2.5,REAL,0
07/01/2026 11/40,Edificio_1,Zona_D,S8,19.54,15.56,23.82,2.62,REAL,0
07/01/2026 11/50,Edificio_1,Zona_D,S8,19.38,14.97,24.58,2.81,REAL,0
07/01/2026 12/00,Edificio_1,Zona_D,S8,15.22,14.41,23.6,2.69,REAL,0
07/01/2026 12/10,Edificio_1,Zona_D,S8,16.41,15.66,23.51,2.61,REAL,0
07/01/2026 12/20,Edificio_1,Zona_D,S8,18.25,16.01,24.09,2.63,REAL,0
07/01/2026 12/30,Edificio_1,Zona_D,S8,17.33,14.43,23.62,2.72,REAL,0
07/01/2026 12/40,Edificio_1,Zona_D,S8,16.66,15.15,24.67,2.93,REAL,0
07/01/2026 12/50,Edificio_1,Zona_D,S8,13.94,14.46,22.79,2.54,REAL,0
07/01/2026 13/00,Edificio_1,Zona_D,S8,16.85,14.1,21.68,2.52,REAL,0
07/01/2026 13/10,Edificio_1,Zona_D,S8,15.4,14.97,22.71,2.61,REAL,0
07/01/2026 13/20,Edificio_1,Zona_D,S8,16.76,13.4,22.34,2.52,REAL,0
07/01/2026 13/30,Edificio_1,Zona_D,S8,15.32,15.41,22.62,2.59,REAL,0
07/01/2026 13/40,Edificio_1,Zona_D,S8,15.05,14.79,22.77,2.59,REAL,0
07/01/2026 13/50,Edificio_1,Zona_D,S8,16.12,14.6,22.62,2.63,REAL,0
07/01/2026 14/00,Edificio_1,Zona_D,S8,13.74,14.29,21.07,2.67,REAL,0
07/01/2026 14/10,Edificio_1,Zona_D,S8,13.79,13.05,22.01,2.65,REAL,0
07/01/2026 14/20,Edificio_1,Zona_D,S8,14.15,13.54,22.54,2.59,REAL,0
07/01/2026 14/30,Edificio_1,Zona_D,S8,14.16,13.71,21.27,2.52,REAL,0
07/01/2026 14/40,Edificio_1,Zona_D,S8,14.56,14.21,22.12,2.6,REAL,0
07/01/2026 14/50,Edificio_1,Zona_D,S8,13.83,13.72,22.1,2.55,REAL,0
07/01/2026 15/00,Edificio_1,Zona_D,S8,13.4,13.95,21.82,2.6,REAL,0
07/01/2026 15/10,Edificio_1,Zona_D,S8,12.99,13.9,21.5,2.76,REAL,0
07/01/2026 15/20,Edificio_1,Zona_D,S8,15.14,14.03,21.5,2.69,REAL,0
07/01/2026 15/30,Edificio_1,Zona_D,S8,11.28,13.4,21.43,2.71,REAL,0
07/01/2026 15/40,Edificio_1,Zona_D,S8,12.47,13.76,21.26,2.66,REAL,0
07/01/2026 15/50,Edificio_1,Zona_D,S8,14.49,13.88,21.12,2.53,REAL,0
07/01/2026 16/00,Edificio_1,Zona_D,S8,9.94,13.76,19.47,2.83,REAL,0
07/01/2026 16/10,Edificio_1,Zona_D,S8,12.08,13.91,20.9,2.7,REAL,0
07/01/2026 16/20,Edificio_1,Zona_D,S8,12.75,14.11,20.22,2.51,REAL,0
07/01/2026 16/30,Edificio_1,Zona_D,S8,11.91,13.17,21.54,2.76,REAL,0
07/01/2026 16/40,Edificio_1,Zona_D,S8,13.55,12.8,20.35,2.73,REAL,0
07/01/2026 16/50,Edificio_1,Zona_D,S8,12.29,13.46,21.11,2.71,REAL,0
07/01/2026 17/00,Edificio_1,Zona_D,S8,13.05,13.09,20.12,2.55,REAL,0
07/01/2026 17/10,Edificio_1,Zona_D,S8,11.41,13.15,20.42,2.44,REAL,0
07/01/2026 17/20,Edificio_1,Zona_D,S8,12.69,13.77,20.32,2.6,REAL,0
07/01/2026 17/30,Edificio_1,Zona_D,S8,11.19,12.59,20.39,2.56,REAL,0
07/01/2026 17/40,Edificio_1,Zona_D,S8,11.03,12.39,20.39,2.75,REAL,0
07/01/2026 17/50,Edificio_1,Zona_D,S8,11.6,13.5,20.19,2.74,REAL,0
07/01/2026 18/00,Edificio_1,Zona_D,S8,9.89,12.85,20.55,2.67,REAL,0
07/01/2026 18/10,Edificio_1,Zona_D,S8,11.14,12.8,21.23,2.72,REAL,0
07/01/2026 18/20,Edificio_1,Zona_D,S8,12.49,13.4,19.62,2.59,REAL,0
07/01/2026 18/30,Edificio_1,Zona_D,S8,11.35,13.05,20.55,2.69,REAL,0
07/01/2026 18/40,Edificio_1,Zona_D,S8,12.42,12.6,20.7,2.65,REAL,0
07/01/2026 18/50,Edificio_1,Zona_D,S8,10.62,12.5,21.18,2.64,REAL,0
07/01/2026 19/00,Edificio_1,Zona_D,S8,12.43,12.65,19.97,2.85,REAL,0
07/01/2026 19/10,Edificio_1,Zona_D,S8,11.61,12.89,20.85,2.66,REAL,0
07/01/2026 19/20,Edificio_1,Zona_D,S8,11.96,13.57,20.3,2.64,REAL,0
07/01/2026 19/30,Edificio_1,Zona_D,S8,12.8,12.8,21.06,2.71,REAL,0
07/01/2026 19/40,Edificio_1,Zona_D,S8,12.78,12.7,20.91,2.67,REAL,0
07/01/2026 19/50,Edificio_1,Zona_D,S8,12.42,13.4,19.53,2.79,REAL,0
07/01/2026 20/00,Edificio_1,Zona_D,S8,15.06,13.86,21.04,2.8,REAL,0
07/01/2026 20/10,Edificio_1,Zona_D,S8,11.62,13.1,21.12,2.69,REAL,0
07/01/2026 20/20,Edificio_1,Zona_D,S8,13.78,12.91,20.72,2.72,REAL,0
07/01/2026 20/30,Edificio_1,Zona_D,S8,12.8,13.37,21.54,2.63,REAL,0
07/01/2026 20/40,Edificio_1,Zona_D,S8,10.45,12.74,21.34,2.58,REAL,0
07/01/2026 20/50,Edificio_1,Zona_D,S8,12.46,13.96,20.88,2.71,REAL,0
07/01/2026 21/00,Edificio_1,Zona_D,S8,13.68,13.51,21.67,2.66,REAL,0
07/01/2026 21/10,Edificio_1,Zona_D,S8,12.58,14.22,21.42,2.51,REAL,0
07/01/2026 21/20,Edificio_1,Zona_D,S8,14.3,13.63,21.59,2.6,REAL,0
07/01/2026 21/30,Edificio_1,Zona_D,S8,14.47,13.73,20.72,2.48,REAL,0
07/01/2026 21/40,Edificio_1,Zona_D,S8,12.7,13.44,20.88,2.6,REAL,0
07/01/2026 21/50,Edificio_1,Zona_D,S8,13.23,13.42,21.23,2.54,REAL,0
07/01/2026 22/00,Edificio_1,Zona_D,S8,14.99,14.11,21.6,2.57,REAL,0
07/01/2026 22/10,Edificio_1,Zona_D,S8,13.94,14.61,21.45,2.77,REAL,0
07/01/2026 22/20,Edificio_1,Zona_D,S8,14.63,14.53,22.22,2.58,REAL,0
07/01/2026 22/30,Edificio_1,Zona_D,S8,14.43,47.94,22.11,2.64,REAL,0
07/01/2026 22/40,Edificio_1,Zona_D,S8,12.47,13.63,22.48,2.53,REAL,0
07/01/2026 22/50,Edificio_1,Zona_D,S8,14.4,14.49,22.25,2.69,REAL,0
07/01/2026 23/00,Edificio_1,Zona_D,S8,15.28,14.59,22.79,2.7,REAL,0
07/01/2026 23/10,Edificio_1,Zona_D,S8,14.79,15.04,22.76,2.88,REAL,0
07/01/2026 23/20,Edificio_1,Zona_D,S8,17.83,14.44,22.31,2.66,REAL,0
07/01/2026 23/30,Edificio_1,Zona_D,S8,14.38,14.84,21.66,2.7,REAL,0
07/01/2026 23/40,Edificio_1,Zona_D,S8,15.98,14.78,23.91,2.82,REAL,0
07/01/2026 23/50,Edificio_1,Zona_D,S8,15.02,15.25,22.32,2.74,REAL,0
01/01/2026 00/00,Edificio_1,Zona_A,S9,36.48,17.37,24.73,1.91,REAL,0
01/01/2026 00/10,Edificio_1,Zona_A,S9,36.43,16.53,24.51,1.87,REAL,0
01/01/2026 00/20,Edificio_1,Zona_A,S9,36.08,16.59,24.54,1.89,REAL,0
01/01/2026 00/30,Edificio_1,Zona_A,S9,36.65,17.08,24.06,1.89,REAL,0
01/01/2026 00/40,Edificio_1,Zona_A,S9,35.29,17.89,24.96,1.92,REAL,0
01/01/2026 00/50,Edificio_1,Zona_A,S9,35.61,17.66,24.62,1.95,REAL,0
01/01/2026 01/00,Edificio_1,Zona_A,S9,37.38,16.81,25,1.83,REAL,0
01/01/2026 01/10,Edificio_1,Zona_A,S9,37.33,17.92,25.84,1.8,REAL,0
01/01/2026 01/20,Edificio_1,Zona_A,S9,39.17,18.54,25.56,1.96,REAL,0
01/01/2026 01/30,Edificio_1,Zona_A,S9,35.88,17.11,25.91,1.58,REAL,0
01/01/2026 01/40,Edificio_1,Zona_A,S9,37.17,16.51,25.55,1.96,REAL,0
01/01/2026 01/50,Edificio_1,Zona_A,S9,38.56,17.2,24.86,1.93,REAL,0
01/01/2026 02/00,Edificio_1,Zona_A,S9,37.24,17.37,26.35,1.79,REAL,0
01/01/2026 02/10,Edificio_1,Zona_A,S9,38.29,18.16,25.84,1.68,REAL,0
01/01/2026 02/20,Edificio_1,Zona_A,S9,38.9,17.86,26.38,1.85,REAL,0
01/01/2026 02/30,Edificio_1,Zona_A,S9,38.18,17.52,25.68,1.76,REAL,0
01/01/2026 02/40,Edificio_1,Zona_A,S9,39.72,17.65,25.8,1.98,REAL,0
01/01/2026 02/50,Edificio_1,Zona_A,S9,38.61,17.32,26.76,1.79,REAL,0
01/01/2026 03/00,Edificio_1,Zona_A,S9,39.59,41.13,26.53,1.88,REAL,0
01/01/2026 03/10,Edificio_1,Zona_A,S9,39.09,18.61,26.78,1.82,REAL,0
01/01/2026 03/20,Edificio_1,Zona_A,S9,38.35,18.98,27.45,1.77,REAL,0
01/01/2026 03/30,Edificio_1,Zona_A,S9,6.56,18.34,27.08,4.83,REAL,0
01/01/2026 03/40,Edificio_1,Zona_A,S9,41.18,18.87,26.87,1.86,REAL,0
01/01/2026 03/50,Edificio_1,Zona_A,S9,39.37,17.79,27.5,1.63,REAL,0
01/01/2026 04/00,Edificio_1,Zona_A,S9,40.63,17.89,27.36,1.8,REAL,0
01/01/2026 04/10,Edificio_1,Zona_A,S9,40.28,19.55,25.98,1.83,REAL,0
01/01/2026 04/20,Edificio_1,Zona_A,S9,39.32,18.71,27.67,1.85,REAL,0
01/01/2026 04/30,Edificio_1,Zona_A,S9,40.78,17.92,27.42,1.94,REAL,0
01/01/2026 04/40,Edificio_1,Zona_A,S9,39.76,17.68,27.86,1.99,REAL,0
01/01/2026 04/50,Edificio_1,Zona_A,S9,39.97,18.59,27.22,1.94,REAL,0
01/01/2026 05/00,Edificio_1,Zona_A,S9,40.48,19.2,27.83,1.69,REAL,0
01/01/2026 05/10,Edificio_1,Zona_A,S9,42.85,18.68,26.63,1.62,REAL,0
01/01/2026 05/20,Edificio_1,Zona_A,S9,39.46,18.18,26.65,1.82,REAL,0
01/01/2026 05/30,Edificio_1,Zona_A,S9,40.93,17.84,27.19,1.93,REAL,0
01/01/2026 05/40,Edificio_1,Zona_A,S9,39.45,18.47,27.43,1.76,REAL,0
01/01/2026 05/50,Edificio_1,Zona_A,S9,40.56,18.12,27.78,1.85,REAL,0
01/01/2026 06/00,Edificio_1,Zona_A,S9,38.65,18.51,26.99,1.89,REAL,0
01/01/2026 06/10,Edificio_1,Zona_A,S9,39.94,19.65,27.54,1.69,REAL,0
01/01/2026 06/20,Edificio_1,Zona_A,S9,41.26,19.02,26.83,1.78,REAL,0
01/01/2026 06/30,Edificio_1,Zona_A,S9,41.03,18.38,26.63,1.82,REAL,0
01/01/2026 06/40,Edificio_1,Zona_A,S9,39.44,18.3,26.36,1.88,REAL,0
01/01/2026 06/50,Edificio_1,Zona_A,S9,42.57,18.14,28.03,1.77,REAL,0
01/01/2026 07/00,Edificio_1,Zona_A,S9,42.7,18.53,27.36,1.74,REAL,0
01/01/2026 07/10,Edificio_1,Zona_A,S9,39.67,19.31,25.82,1.91,REAL,0
01/01/2026 07/20,Edificio_1,Zona_A,S9,41.96,18.85,27.93,2.05,REAL,0
01/01/2026 07/30,Edificio_1,Zona_A,S9,40.67,18.83,27.74,2.04,REAL,0
01/01/2026 07/40,Edificio_1,Zona_A,S9,41.91,18.69,27.01,1.79,REAL,0
01/01/2026 07/50,Edificio_1,Zona_A,S9,18.8,18.91,27.63,4.57,REAL,0
01/01/2026 08/00,Edificio_1,Zona_A,S9,39.92,18.53,27.4,1.76,REAL,0
01/01/2026 08/10,Edificio_1,Zona_A,S9,42.25,18.71,27.49,1.72,REAL,0
01/01/2026 08/20,Edificio_1,Zona_A,S9,40.66,19.1,27.13,1.54,REAL,0
01/01/2026 08/30,Edificio_1,Zona_A,S9,39.84,18,27.36,1.68,REAL,0
01/01/2026 08/40,Edificio_1,Zona_A,S9,41.29,18.1,27.03,1.86,REAL,0
01/01/2026 08/50,Edificio_1,Zona_A,S9,40.75,18.9,27.39,1.75,REAL,0
01/01/2026 09/00,Edificio_1,Zona_A,S9,39.31,17.97,25.92,1.81,REAL,0
01/01/2026 09/10,Edificio_1,Zona_A,S9,41.15,18.1,26.23,1.65,REAL,0
01/01/2026 09/20,Edificio_1,Zona_A,S9,40.64,18.57,27.11,1.94,REAL,0
01/01/2026 09/30,Edificio_1,Zona_A,S9,41.09,18.09,27.5,1.72,REAL,0
01/01/2026 09/40,Edificio_1,Zona_A,S9,39.64,18.32,26.62,1.84,REAL,0
01/01/2026 09/50,Edificio_1,Zona_A,S9,39,18.52,26.64,1.83,REAL,0
01/01/2026 10/00,Edificio_1,Zona_A,S9,39.07,17.97,25.31,1.81,REAL,0
01/01/2026 10/10,Edificio_1,Zona_A,S9,38.67,18.1,26.02,1.7,REAL,0
01/01/2026 10/20,Edificio_1,Zona_A,S9,38.26,17.39,26.26,1.92,REAL,0
01/01/2026 10/30,Edificio_1,Zona_A,S9,38.6,18,25.92,1.73,REAL,0
01/01/2026 10/40,Edificio_1,Zona_A,S9,39.33,17.22,25.83,1.88,REAL,0
01/01/2026 10/50,Edificio_1,Zona_A,S9,37.52,17.6,26.51,1.88,REAL,0
01/01/2026 11/00,Edificio_1,Zona_A,S9,36.8,16.98,25.26,1.92,REAL,0
